"Store","WeekDate","Temperature","FuelPrice","CPI","UnemploymentRate"
29,"2011-05-06",53.63,4.078,134.5143667,9.966
41,"2011-01-28",32.23,3.008,191.667891,7.241
10,"2012-09-28",82.52,3.966,131.043,7.17
11,"2012-06-22",83.26,3.346,225.3068615,6.664
7,"2012-04-27",51.49,3.927,197.664546,8.09
17,"2012-08-03",72.94,3.512,130.737871,5.936
8,"2010-10-29",57.93,2.716,215.2739,6.433
6,"2010-03-19",56.55,2.72,212.7351935,7.259
42,"2011-01-21",56.75,3.336,127.4404839,8.744
27,"2010-10-22",52.82,3.049,136.688871,8.021
10,"2011-06-24",90.69,3.807,129.0663,8.494
24,"2011-01-28",17.91,3.402,133.1059677,8.252
27,"2010-03-05",38.07,2.919,135.5732602,8.237
2,"2010-07-16",85.32,2.623,210.7577954,8.099
16,"2012-01-06",26.49,3.095,196.5458309,6.162
15,"2011-08-19",70.41,3.942,136.183129,7.806
18,"2012-06-29",70.17,3.577,138.1962667,8.304
10,"2010-04-09",65.29,3.004,126.6019032,9.524
22,"2011-04-22",47.76,3.919,138.2475036,8.252
16,"2010-09-17",56.55,2.8,190.4688287,6.868
34,"2010-06-18",73.48,2.635,126.114,9.593
42,"2011-01-28",53.03,3.231,127.5800323,8.744
18,"2011-12-09",42.36,3.47,136.5030667,8.471
45,"2010-11-05",45.65,2.917,182.9463648,8.724
3,"2012-09-07",84.99,3.73,225.9660263,6.334
29,"2012-09-21",63.38,4.056,138.6534,9.419
40,"2012-01-13",25.9,3.523,136.753,4.261
22,"2011-11-11",47.8,3.57,140.4111613,7.706
19,"2012-06-29",69.92,3.667,138.1962667,8.15
28,"2012-10-12",71.74,4.468,131.1083333,10.199
35,"2012-08-31",75,3.867,142.4054482,8.839
40,"2010-05-28",67.88,2.906,132.2939355,5.435
29,"2012-06-29",70.99,3.577,138.1962667,9.14
25,"2011-01-28",18.92,3.237,205.3894952,7.343
13,"2012-10-26",46.97,3.755,131.1930968,5.621
12,"2012-08-10",95.91,3.811,130.7561613,10.926
30,"2012-09-14",76.1,3.717,222.2174395,6.565
30,"2011-08-19",90.11,3.554,215.3229307,7.852
34,"2011-01-28",34.68,3.022,127.5800323,10.398
27,"2012-06-29",73.94,3.667,142.1920381,8.253
14,"2010-02-19",31.27,2.745,182.0347816,8.992
11,"2011-05-13",80.93,3.899,219.3683556,7.574
24,"2011-10-21",56.6,3.757,136.5017742,8.454
44,"2010-11-19",42,2.842,126.6072,7.61
44,"2010-06-04",59.85,2.871,126.1360645,7.972
19,"2011-12-02",45.67,3.666,136.4909333,7.866
7,"2012-08-31",60.46,3.556,198.0967341,7.872
20,"2012-08-24",68.27,3.834,214.9567044,7.28
7,"2010-03-12",27.25,2.684,189.7372075,9.014
5,"2012-06-15",81.64,3.393,222.3492901,5.801
7,"2011-05-13",36.61,3.767,192.826069,8.595
27,"2012-08-31",75,4.026,142.4054482,8.239
17,"2011-01-14",16.57,2.903,127.3009355,6.866
19,"2010-12-24",26.05,3.309,132.7477419,8.067
16,"2010-10-22",45.85,2.762,190.9070184,6.986
23,"2011-03-04",20.67,3.437,133.6141429,5.114
38,"2012-02-10",52.27,3.722,130.3849032,12.187
6,"2011-05-13",76.95,3.899,217.5247882,6.855
19,"2010-09-10",63.36,2.837,132.7564516,8.099
11,"2010-06-18",84.13,2.637,214.7858259,7.343
20,"2011-07-22",78.89,3.811,208.5937018,7.274
8,"2012-08-31",75.33,3.638,225.8786088,5.401
40,"2011-01-14",18.55,3.215,132.9510645,5.114
16,"2011-12-09",14.44,3.331,195.8742575,6.232
32,"2011-06-17",67.38,3.697,192.9034759,8.595
37,"2011-09-02",87.5,3.533,214.5516896,8.177
35,"2010-12-03",41.81,3.046,136.6075714,8.763
1,"2011-02-18",57.36,3.045,213.2478853,7.742
15,"2010-08-06",72.7,2.942,132.6141935,8.099
12,"2010-03-19",59.57,3.054,126.6066452,13.975
2,"2010-10-22",68.5,2.725,211.5187208,8.163
5,"2011-12-09",44.12,3.158,219.540637,6.3
44,"2012-10-12",55.1,3.797,131.1083333,5.217
9,"2011-02-18",58.5,3.045,216.8154856,6.416
30,"2011-06-10",84.71,3.648,214.6964908,7.931
26,"2012-02-24",28.06,3.751,137.3411034,7.467
41,"2012-10-26",41.8,3.686,199.2195317,6.195
22,"2010-02-19",31.96,2.747,135.4657781,8.283
36,"2010-03-12",61.96,2.619,210.1413607,8.554
9,"2010-10-01",69.08,2.603,215.2141341,6.56
45,"2011-02-25",35.78,3.274,184.1625632,8.549
5,"2012-02-10",48.57,3.409,220.849586,5.943
33,"2011-05-06",77.92,4.193,129.0444333,8.687
13,"2011-12-30",31.53,3.119,130.0710323,6.392
40,"2011-05-27",63.11,4.034,134.7677742,4.781
26,"2011-06-03",60.49,3.973,134.8551613,7.818
30,"2010-03-26",51.66,2.732,210.6766095,8.324
32,"2011-08-19",73.72,3.499,194.2500634,8.622
12,"2010-07-30",96.31,3.017,126.1069032,14.18
17,"2010-04-23",52.25,2.936,126.4713333,6.635
19,"2010-08-06",74.2,2.942,132.6141935,8.099
21,"2011-04-08",68.62,3.622,214.7252242,7.931
11,"2011-10-14",75.56,3.274,220.7486167,7.197
41,"2011-03-18",40.19,3.406,192.1237981,7.241
10,"2010-05-21",78.32,3.12,126.1843871,9.524
10,"2010-04-30",69.76,3.105,126.3805667,9.524
15,"2012-05-18",58.84,4.029,138.1065806,8.15
20,"2012-10-12",47.2,4,216.1150568,7.293
13,"2011-02-25",33.17,3.12,128.13,7.47
43,"2011-01-28",44.98,3.01,204.1789677,10.398
18,"2010-03-05",37.17,2.766,131.735,9.202
22,"2011-11-04",42.81,3.586,140.4279758,7.706
14,"2011-04-01",37.27,3.638,185.1790167,8.521
14,"2010-09-17",66.55,2.706,182.622509,8.743
16,"2010-12-31",19.66,2.829,191.2557002,6.986
6,"2012-05-25",78.47,3.561,223.3525662,5.964
31,"2012-06-08",79.47,3.452,221.3877467,6.891
42,"2010-04-30",69.76,3.105,126.3805667,9.524
37,"2011-02-18",57.48,3.045,212.0063522,8.395
37,"2011-04-29",76.1,3.81,214.3580974,8.3
25,"2010-10-08",48.46,2.764,204.951982,7.484
8,"2010-03-19",47.26,2.72,214.5764954,6.299
32,"2010-11-05",49.2,2.729,190.9964377,9.137
28,"2012-04-20",66.73,4.222,131.1173333,11.627
21,"2010-08-20",89.58,2.664,211.2596586,8.099
39,"2012-07-13",78.16,3.256,220.6063444,6.623
34,"2012-02-24",39.89,3.541,130.5502069,9.653
2,"2010-05-21",74.83,2.826,210.2768443,8.2
9,"2010-08-20",86.3,2.664,215.1619646,6.442
38,"2012-03-16",64.44,4.273,130.8261935,12.187
39,"2011-05-06",68.75,3.906,214.5240376,8.3
38,"2012-06-08",84.83,4.103,130.8896774,11.627
23,"2011-09-09",66.04,3.809,136.2745806,4.584
5,"2012-01-20",54.65,3.268,220.5694104,5.943
30,"2011-07-22",90.27,3.651,215.0749122,7.852
4,"2010-07-30",80.7,2.65,126.1069032,7.372
23,"2010-07-02",64.76,2.815,132.5218667,5.326
5,"2012-08-10",86.96,3.494,222.5472987,5.603
37,"2011-01-28",48.74,3.01,210.9682412,8.395
33,"2012-06-22",95.75,4.014,130.7929,7.396
35,"2010-10-15",58.38,2.868,136.6401935,8.763
21,"2010-06-04",82.68,2.705,210.833616,8.2
22,"2012-09-14",66.42,3.988,142.5938833,7.753
29,"2010-04-09",57.06,2.849,131.9408065,10.16
7,"2011-08-12",54.56,3.542,194.1105017,8.622
43,"2010-11-05",62.52,2.689,203.8713871,10.21
21,"2011-10-28",65.46,3.372,217.3251824,7.441
39,"2011-06-03",83.59,3.699,214.0162805,8.3
23,"2010-08-20",68.65,2.796,132.6616129,5.326
22,"2011-12-30",36.28,3.402,140.5874505,7.706
45,"2011-03-11",45.01,3.582,184.613419,8.549
42,"2010-05-07",71.06,3.127,126.2898,9.524
11,"2012-03-23",67.16,3.787,224.7909104,6.833
27,"2012-03-23",57.3,4.054,141.6269332,8.009
40,"2010-12-24",24.18,3.15,132.7477419,5.287
24,"2011-07-01",70.27,3.916,135.4468,8.358
13,"2011-06-17",63.35,3.704,129.0432,7.193
38,"2010-02-19",54.83,2.915,126.5262857,13.975
30,"2011-08-26",92.07,3.523,215.386897,7.852
21,"2012-04-06",69.02,3.891,221.0737638,6.891
32,"2010-02-12",28.09,2.572,189.4642725,9.014
28,"2010-02-12",47.87,2.946,126.4962581,13.975
26,"2011-08-26",61.1,3.796,136.2136129,7.767
16,"2010-05-07",37.43,2.771,189.5312483,6.842
11,"2012-01-06",54.44,3.157,223.1923049,6.833
20,"2011-10-14",62.54,3.541,210.4027602,7.082
43,"2011-10-21",70.3,3.353,209.2222327,10.148
21,"2011-04-01",56.36,3.524,214.4886908,7.931
23,"2011-07-22",76.74,3.882,135.8738387,4.584
32,"2011-02-18",42.09,3.051,191.9178331,8.818
42,"2010-05-28",76.67,3.058,126.1602258,9.524
16,"2011-08-05",63.96,3.554,193.9110133,6.338
24,"2010-09-24",64.3,2.837,132.7619333,8.117
11,"2012-10-19",73.77,3.594,226.9688442,6.034
33,"2010-07-23",97.04,3.112,126.1283548,9.495
6,"2010-12-31",49.14,2.943,212.9149674,7.007
38,"2011-07-08",89.9,3.705,129.1125,13.503
26,"2010-10-08",46.81,2.776,132.7516667,8.149
25,"2011-10-21",50.22,3.57,210.5473252,7.082
7,"2012-03-02",21.64,3.191,196.9565303,8.256
21,"2010-09-10",79.3,2.565,211.1532104,8.099
16,"2012-08-10",70.24,3.509,198.0795651,6.061
25,"2012-10-19",51.93,3.969,216.1464699,7.293
34,"2012-03-09",42.7,3.667,130.7413793,9.653
42,"2012-09-21",81.93,4.125,131.0103333,7.17
13,"2011-03-04",34.23,3.23,128.26475,7.47
36,"2011-08-19",87.24,3.534,214.4239935,8.177
33,"2012-10-12",79.64,4.468,131.1083333,6.895
13,"2011-03-25",42.38,3.435,128.6160645,7.47
27,"2011-06-24",72.02,3.964,139.1832917,7.725
4,"2012-07-27",81.06,3.356,130.7195806,4.077
13,"2010-11-12",42.55,2.831,126.5461613,7.795
22,"2010-08-06",74.37,2.792,136.4741118,8.433
17,"2010-05-07",40.26,2.948,126.2898,6.635
13,"2012-08-24",77.37,3.582,130.8381613,5.765
2,"2011-01-14",33.02,2.983,211.1176713,8.028
20,"2012-03-23",66.11,3.9,214.0907105,6.961
27,"2011-03-18",46.65,3.796,137.7398929,7.827
37,"2011-08-19",87.24,3.554,214.4239935,8.177
40,"2010-10-01",62.01,2.717,132.7568,5.287
16,"2011-05-27",45.17,3.795,192.8365651,6.339
45,"2010-05-28",69.27,2.899,182.0464181,8.899
28,"2012-06-22",91.61,4.014,130.7929,11.627
7,"2012-04-13",41.43,3.901,197.780931,8.09
40,"2011-12-09",34.48,3.47,136.5030667,4.42
43,"2010-03-12",53.67,2.667,203.3436582,9.521
6,"2012-09-28",77.82,3.666,224.6029706,5.668
42,"2012-03-02",57.62,3.882,130.6457931,7.545
42,"2010-05-14",73.88,3.145,126.2085484,9.524
6,"2010-11-05",59.9,2.689,213.4785503,7.007
19,"2011-12-30",31.65,3.566,136.6432581,7.866
7,"2011-04-08",30.64,3.532,192.3418571,8.595
8,"2010-02-26",37.91,2.561,214.6940735,6.299
14,"2011-10-28",51.78,3.569,187.8774913,8.523
30,"2012-03-02",59.3,3.63,220.4866886,7.057
20,"2010-04-30",54.75,2.921,203.6503685,7.856
24,"2011-02-25",26.09,3.452,133.4921429,8.252
23,"2010-12-17",23.05,3.139,132.6804516,5.287
11,"2010-10-15",71.46,2.72,215.1293114,7.564
41,"2012-06-15",64.92,3.723,197.692292,6.547
9,"2012-08-31",80.71,3.638,226.0734135,5.277
16,"2012-03-16",38.02,3.486,197.0457208,6.162
21,"2012-06-01",79.24,3.501,221.3852748,6.891
15,"2011-09-30",64.87,3.858,136.4195,7.806
34,"2011-03-11",45.87,3.461,128.3995,10.398
24,"2011-09-23",60.61,3.899,136.367,8.358
16,"2012-08-31",64.19,3.556,198.0967341,6.061
24,"2010-09-03",73.52,2.86,132.7248387,8.117
2,"2011-11-11",59.33,3.297,217.6455387,7.441
44,"2011-11-11",33.8,3.513,129.8167097,6.078
40,"2010-06-18",60.97,2.805,132.4733333,5.435
16,"2010-04-16",45.69,2.765,189.6628845,6.842
18,"2012-03-09",38.1,3.876,137.5066897,8.075
11,"2012-05-18",72.53,3.63,225.2512024,6.664
10,"2011-07-01",95.36,3.842,129.0894,8.257
44,"2010-02-12",33.16,2.671,126.4962581,8.119
9,"2010-11-05",58.69,2.689,215.5065452,6.56
17,"2010-11-19",36.31,2.842,126.6072,6.885
7,"2012-01-06",18.67,3.095,196.5458309,8.256
40,"2012-08-24",63.91,3.874,138.2814516,4.156
25,"2010-05-21",57.17,2.958,203.8770235,7.856
39,"2011-04-22",74.98,3.807,214.1921572,8.3
26,"2012-08-10",67.01,3.772,138.1437742,7.405
29,"2010-11-26",44.61,3.07,132.8369333,10.524
45,"2010-07-23",81.46,2.771,182.3509895,8.743
2,"2010-04-16",68.07,2.808,210.1495463,8.2
35,"2011-07-22",82.28,3.811,139.7969712,8.684
9,"2012-05-18",69.52,3.63,225.4942498,5.539
2,"2012-04-27",67.2,3.814,221.255812,6.891
31,"2012-10-12",61.53,3.601,223.0154263,6.17
10,"2010-02-26",52.77,2.825,126.5522857,9.765
19,"2011-10-21",52.05,3.757,136.5017742,7.866
8,"2012-02-10",35.71,3.409,223.8024507,5.825
10,"2010-04-23",66.42,3.05,126.4713333,9.524
5,"2010-12-03",51.31,2.708,212.1613951,6.768
32,"2010-12-10",36.62,2.728,190.9741069,9.137
29,"2010-06-18",67.13,2.805,132.4733333,10.16
30,"2012-03-30",67.87,3.845,220.9991248,7.057
32,"2012-09-14",64.05,3.659,198.1267184,7.872
21,"2012-04-27",69.21,3.814,221.255812,6.891
30,"2011-12-23",46.54,3.112,218.9995495,7.441
7,"2011-02-11",10.24,3.037,191.8572881,8.818
21,"2011-03-04",59.52,3.288,213.4775305,8.028
40,"2010-12-03",33.6,3.065,132.7566667,5.287
3,"2012-06-15",84.66,3.393,225.2644795,6.664
24,"2010-02-19",31.05,2.909,131.637,8.326
22,"2011-09-30",69.78,3.684,140.381,8.023
34,"2010-03-26",42.91,2.752,126.6050645,9.521
13,"2010-09-24",68.22,2.872,126.1900333,7.951
24,"2012-04-20",61.05,4.17,137.9230667,8.983
17,"2011-08-19",67.59,3.578,129.2405806,6.745
16,"2012-02-17",31.19,3.113,196.9432711,6.162
42,"2010-06-04",82.82,2.941,126.1360645,9.524
41,"2011-02-18",39.39,3.051,191.9178331,7.241
45,"2011-10-14",63.82,3.541,187.6917481,8.523
34,"2012-10-12",59.94,3.603,131.1083333,8.839
29,"2012-01-27",35.68,3.568,136.9598387,8.988
28,"2010-06-04",81.39,2.941,126.1360645,14.099
17,"2011-12-09",17.56,3.341,129.8555333,6.617
26,"2010-06-11",51.62,2.83,132.4357419,8.512
14,"2010-11-12",46.14,2.931,182.9916129,8.724
34,"2011-10-28",54.56,3.362,129.7936774,10.148
11,"2010-08-13",87.73,2.692,214.9730444,7.346
14,"2012-03-09",45.52,3.848,190.3359973,8.424
29,"2012-10-26",57.58,3.917,138.7281613,9.151
18,"2011-04-15",49.91,3.823,134.2784667,8.975
23,"2011-05-06",50.07,4.078,134.5143667,4.781
11,"2010-04-16",67.81,2.808,213.7726889,7.343
23,"2011-04-01",29.44,3.638,134.0682581,4.781
20,"2011-06-03",73.51,3.922,208.3551116,7.287
36,"2011-01-21",51.18,2.98,210.6031072,8.395
6,"2012-02-24",59.17,3.555,222.2392726,6.132
38,"2010-09-24",81.77,2.939,126.1900333,14.18
22,"2011-04-08",44.42,3.72,138.0638929,8.252
17,"2012-01-13",20.28,3.056,130.244,6.403
12,"2011-02-25",48.45,3.53,128.13,14.021
17,"2011-09-09",61.94,3.619,129.3686129,6.745
23,"2012-10-05",56.65,4.027,138.8256,4.145
24,"2011-11-04",39.87,3.738,136.475129,8.454
35,"2011-11-04",44.46,3.551,140.4279758,8.745
44,"2011-04-15",41.72,3.616,128.9107333,6.906
38,"2012-09-21",82.97,4.125,131.0103333,10.926
3,"2010-12-10",51.13,2.843,214.7693037,7.564
3,"2012-05-25",78.58,3.561,225.2515168,6.664
33,"2011-12-30",51.6,3.428,130.0710323,8.01
24,"2012-10-19",52.59,4.153,138.8336129,8.693
31,"2010-09-24",80.79,2.624,211.2552578,8.099
2,"2010-06-25",86.26,2.653,210.9950134,8.2
14,"2010-03-05",37.13,2.777,182.1201566,8.992
45,"2011-04-01",37.27,3.638,185.1790167,8.521
20,"2010-06-18",72.62,2.78,204.670036,7.856
8,"2011-12-02",40.82,3.172,222.2071405,6.123
15,"2011-01-14",19.53,3.367,132.9510645,7.771
10,"2011-06-17",87.96,3.935,129.0432,8.494
8,"2010-10-22",62.86,2.725,215.2248,6.433
35,"2010-07-30",79.78,2.781,136.4554021,8.861
13,"2012-05-04",54.41,3.831,131.136,5.965
28,"2012-02-17",51.8,3.781,130.4546207,12.187
12,"2011-01-21",53.53,3.223,127.4404839,14.021
14,"2011-05-20",62.28,4.062,185.9661154,8.521
11,"2010-03-12",64.1,2.667,214.7027646,7.368
41,"2010-09-24",60.11,2.793,190.5713264,7.335
45,"2010-02-19",31.27,2.745,182.0347816,8.992
31,"2012-01-06",48.1,3.157,219.355063,7.057
43,"2011-02-18",59.15,3.045,205.1683214,10.398
1,"2010-07-23",83.36,2.608,211.2351443,7.787
31,"2010-10-29",67.51,2.716,211.5661131,8.163
25,"2010-04-30",50.97,2.921,203.6503685,7.856
24,"2012-05-04",52.14,4.124,138.0332,8.983
5,"2012-03-09",57.69,3.669,221.6460048,5.943
41,"2011-07-01",67.01,3.597,193.0930552,6.901
14,"2012-02-17",36.85,3.695,189.8424834,8.424
38,"2011-10-14",67.31,3.805,129.7706452,12.89
24,"2011-04-22",46,4.061,134.3571,8.212
33,"2012-01-06",60.92,3.443,130.1575161,7.603
40,"2012-08-17",69.41,3.84,138.1857097,4.156
15,"2012-01-20",21.39,3.705,136.8564194,7.943
32,"2011-09-30",65.04,3.538,194.8779718,8.622
32,"2011-03-11",36.51,3.372,192.058484,8.818
16,"2012-01-20",29.3,3.055,196.7796652,6.162
34,"2010-05-28",68.68,2.756,126.1602258,9.593
3,"2012-02-24",60.12,3.555,224.1320199,6.833
7,"2010-10-01",49.99,2.759,190.6738241,9.137
23,"2011-05-13",55.12,4.095,134.593,4.781
5,"2012-01-06",50.21,3.157,220.2969205,5.943
1,"2012-07-06",81.57,3.227,221.8837789,6.908
15,"2011-12-16",35.49,3.611,136.5335161,7.866
13,"2011-08-26",81.53,3.57,129.2832581,6.877
19,"2012-08-10",74.45,3.863,138.1437742,8.193
9,"2010-12-10",46.1,2.843,214.9981378,6.56
25,"2011-07-22",78.1,3.811,208.5937018,7.274
16,"2011-01-28",20.8,3.008,191.667891,6.614
30,"2011-11-18",61.9,3.308,217.8670218,7.441
17,"2010-07-09",62.41,2.802,126.1518,6.697
11,"2011-04-08",73.57,3.622,218.4553663,7.574
7,"2012-10-26",42.53,3.686,199.2195317,7.557
14,"2011-01-07",34.32,3.193,182.5983058,8.549
29,"2011-08-05",75.33,3.903,136.0540323,9.863
14,"2010-12-17",30.51,3.14,182.517732,8.724
37,"2011-06-03",82.96,3.699,214.0162805,8.3
6,"2011-03-18",65.07,3.488,215.9035078,6.858
44,"2011-12-30",31.53,3.119,130.0710323,6.078
27,"2010-10-08",57.78,2.903,136.6277321,8.021
18,"2011-06-03",70.9,3.973,134.8551613,8.975
13,"2012-09-21",67.96,3.821,131.0103333,5.765
26,"2010-02-12",18.14,2.771,131.5866129,8.488
18,"2010-03-19",45.42,2.834,131.8242903,9.202
27,"2010-11-26",46.67,3.186,136.6895714,8.021
44,"2010-02-19",35.7,2.654,126.5262857,8.119
27,"2010-04-23",53.91,3.021,135.8721667,8.058
20,"2012-10-19",56.26,3.969,216.1464699,7.293
39,"2010-07-09",81.1,2.642,209.8708867,8.36
14,"2011-11-18",51.34,3.53,188.1983654,8.523
9,"2012-06-01",80.26,3.501,225.4946078,5.539
21,"2012-01-13",45,3.261,219.5328198,7.057
24,"2011-05-20",59.84,4.202,134.6803871,8.212
32,"2010-06-18",60.94,2.674,189.4185259,8.963
12,"2010-08-06",92.95,3.123,126.0854516,14.18
27,"2012-07-20",78.64,3.732,142.2337569,8.239
7,"2012-08-17",59.66,3.545,198.1001057,7.872
5,"2010-08-20",87.71,2.664,212.1608984,6.496
1,"2012-04-27",67.23,3.814,221.6179368,7.143
24,"2010-08-27",67,2.885,132.6932258,8.117
7,"2011-06-24",46.85,3.661,192.9982655,8.595
11,"2010-10-22",72.6,2.725,215.17839,7.564
6,"2012-03-16",62.8,3.734,222.8186603,6.132
1,"2010-04-16",66.32,2.808,210.4887,7.808
37,"2012-10-26",74.39,3.506,222.1136566,6.228
11,"2011-11-11",64.2,3.297,221.4117517,7.197
40,"2012-04-20",55.3,4.046,137.9230667,4.125
20,"2010-04-09",65.1,2.869,203.8488134,7.856
18,"2011-02-04",20.79,3.24,133.1834194,9.131
11,"2012-10-05",73.37,3.617,226.7210356,6.034
39,"2011-07-22",84.6,3.651,214.1713416,8.177
32,"2012-06-01",62.84,3.764,197.6218954,8.09
18,"2010-11-26",40.81,3.07,132.8369333,9.331
42,"2011-09-02",91.61,3.798,129.3259355,8.257
44,"2011-05-13",52.4,3.77,129.089,6.906
26,"2011-05-13",48.2,4.095,134.593,7.818
45,"2010-10-22",53.15,2.917,182.8558685,8.724
25,"2011-02-18",38.42,3.245,206.3694701,7.343
17,"2012-07-13",72.94,3.595,130.683,5.936
11,"2011-08-12",90.3,3.638,218.9605873,7.567
14,"2012-06-15",71.93,3.62,191.0299731,8.567
7,"2011-11-04",23.41,3.527,195.4847959,8.513
43,"2011-07-08",87.02,3.48,207.1152738,10.641
4,"2012-07-06",80.37,3.187,130.7196333,4.077
8,"2010-05-28",74.71,2.759,214.2500323,6.29
10,"2011-02-11",51.51,3.381,127.859129,8.744
34,"2011-10-21",58.93,3.361,129.7821613,10.148
10,"2012-05-11",76.03,4.186,131.1453333,7.382
23,"2012-06-22",71.82,3.629,138.1629,4.125
40,"2011-07-29",67.45,3.898,135.9639355,4.584
10,"2011-03-11",64.22,3.63,128.3995,8.744
1,"2010-07-30",81.84,2.64,211.3699032,7.787
8,"2012-01-06",43.47,3.157,223.2409668,5.825
40,"2011-03-18",35.76,3.634,133.8492258,5.114
36,"2011-11-11",63.5,3.254,216.7217373,7.716
17,"2010-04-09",34.05,2.877,126.6019032,6.635
40,"2011-02-04",13.29,3.24,133.1834194,5.114
41,"2011-10-07",58.74,3.498,194.9459724,6.759
5,"2010-08-06",86.1,2.627,212.0624447,6.496
21,"2012-07-27",88.09,3.407,221.5785461,6.565
43,"2011-06-24",88.3,3.594,206.9424405,10.581
36,"2012-07-20",81.76,3.301,220.6148749,6.623
44,"2011-09-23",63.6,3.648,129.5183333,6.56
6,"2010-02-19",43.58,2.514,212.8161546,7.259
25,"2012-04-20",57.1,4.027,214.3675045,7.139
45,"2012-05-25",67.21,3.798,191.0028096,8.567
17,"2011-07-22",69.82,3.563,129.1507742,6.745
10,"2010-06-04",82.82,2.941,126.1360645,9.524
2,"2012-09-21",71.09,3.721,222.4169362,6.565
5,"2011-08-12",90.16,3.638,216.1678032,6.529
42,"2012-01-27",53.59,3.675,130.3144516,7.545
17,"2010-09-24",58.39,2.872,126.1900333,6.697
32,"2011-08-05",74.83,3.554,193.9110133,8.622
5,"2011-05-06",66.27,3.906,216.3655877,6.489
12,"2011-11-11",48.76,3.824,129.8167097,12.89
45,"2010-12-10",30.54,3.109,182.5519538,8.724
10,"2011-09-30",82.27,3.877,129.6060667,8.257
23,"2012-10-12",48.1,4.029,138.9117,4.145
32,"2012-10-05",55.34,3.779,198.8221322,7.557
44,"2010-08-20",76.34,2.85,126.0766452,7.804
23,"2010-05-21",57.94,2.961,132.2230323,5.435
14,"2011-09-09",71.48,3.738,186.6737376,8.625
37,"2012-06-01",80.74,3.501,220.4322099,6.989
22,"2012-05-18",61.9,3.899,142.0970115,7.671
33,"2011-01-21",59.46,3.336,127.4404839,8.951
29,"2010-12-17",30.46,3.139,132.6804516,10.524
44,"2012-02-17",36.57,3.119,130.4546207,5.774
37,"2011-09-23",78.35,3.467,215.1233185,8.177
13,"2011-02-11",30.83,3.034,127.859129,7.47
43,"2011-12-02",47.49,3.172,210.3126071,10.148
18,"2012-09-14",64.45,3.988,138.5673,8.535
10,"2010-12-31",49.67,3.148,127.0876774,9.003
44,"2010-03-26",41.48,2.819,126.6050645,8.119
27,"2011-10-14",64.78,3.744,140.4784194,7.906
43,"2010-03-19",56,2.72,203.195159,9.521
18,"2012-06-01",71.42,3.798,138.1138065,8.304
8,"2010-08-20",79.36,2.664,214.9779825,6.315
41,"2011-02-25",26.1,3.101,191.9647167,7.241
41,"2010-10-15",49.91,2.762,190.8623087,7.508
23,"2010-11-05",36.6,2.938,132.9245806,5.287
13,"2012-05-25",62.39,3.801,131.0287742,5.965
16,"2011-07-01",63.59,3.597,193.0930552,6.338
9,"2010-12-31",45.92,2.943,214.9268131,6.56
33,"2011-07-15",92.83,3.779,129.1338387,8.442
23,"2010-07-30",69.71,2.792,132.5983871,5.326
16,"2010-05-14",41.26,2.788,189.4904116,6.842
17,"2011-06-24",60.99,3.668,129.0663,6.774
40,"2012-08-31",66.11,3.884,138.3771935,4.156
9,"2012-10-12",60.09,3.601,227.1693919,4.954
11,"2011-12-02",56.89,3.172,222.1589519,7.197
44,"2011-03-04",34.23,3.23,128.26475,7.224
31,"2012-07-20",84.25,3.311,221.5701123,6.565
39,"2011-05-20",73.31,3.907,214.465412,8.3
3,"2010-04-02",65.56,2.719,214.1180803,7.343
17,"2012-02-24",30.01,3.145,130.5502069,6.403
17,"2012-05-18",59.67,3.808,131.0983226,6.235
34,"2012-01-27",39.81,3.29,130.3144516,9.653
33,"2012-04-20",72.94,4.111,131.1173333,7.396
40,"2010-06-11",59.42,2.83,132.4357419,5.435
1,"2010-03-12",57.79,2.667,211.3806429,8.106
8,"2012-06-15",77.14,3.393,225.3134743,5.679
